reason_code,reason,citizenship_code,citizenship_country,duration_code,duration,reporting_country_code,reporting_country,year,value,is_aggregate_reporting_geo,is_total_reason
EMP,Employment reasons,AL,Albania,TOTAL,Total,UK,United Kingdom,2013,47,False,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,UK,United Kingdom,2014,48,False,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,UK,United Kingdom,2015,48,False,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,UK,United Kingdom,2016,33,False,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,UK,United Kingdom,2017,46,False,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,UK,United Kingdom,2018,48,False,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,UK,United Kingdom,2019,0,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,AT,Austria,2008,3096,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,AT,Austria,2009,2692,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,AT,Austria,2010,2923,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,AT,Austria,2011,3244,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,AT,Austria,2012,3685,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,AT,Austria,2013,3555,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,AT,Austria,2014,3442,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,AT,Austria,2015,3598,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,AT,Austria,2016,3337,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,AT,Austria,2017,2938,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,AT,Austria,2018,3737,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,AT,Austria,2019,4077,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,AT,Austria,2020,2739,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,AT,Austria,2021,3935,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,AT,Austria,2022,5437,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,AT,Austria,2023,7166,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,AT,Austria,2024,8318,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,BE,Belgium,2008,7097,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,BE,Belgium,2009,5391,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,BE,Belgium,2010,4346,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,BE,Belgium,2011,4705,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,BE,Belgium,2012,4647,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,BE,Belgium,2013,4347,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,BE,Belgium,2014,4768,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,BE,Belgium,2015,4948,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,BE,Belgium,2016,5179,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,BE,Belgium,2017,5947,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,BE,Belgium,2018,6073,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,BE,Belgium,2019,6114,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,BE,Belgium,2020,4110,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,BE,Belgium,2021,6247,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,BE,Belgium,2022,8144,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,BE,Belgium,2023,8631,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,BE,Belgium,2024,8290,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,BE,Belgium,2025,7392,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,CH,Switzerland,2012,11275,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,CH,Switzerland,2013,13384,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,CH,Switzerland,2014,12776,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,CH,Switzerland,2015,10169,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,CH,Switzerland,2016,10033,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,CH,Switzerland,2017,10033,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,CH,Switzerland,2018,10361,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,CH,Switzerland,2020,11601,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,CH,Switzerland,2021,10221,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,CH,Switzerland,2022,13387,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,CH,Switzerland,2023,13707,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,CH,Switzerland,2024,12600,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,CZ,Czechia,2008,43282,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,CZ,Czechia,2009,11312,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,CZ,Czechia,2010,11606,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,CZ,Czechia,2011,3315,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,CZ,Czechia,2012,17887,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,CZ,Czechia,2013,18263,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,CZ,Czechia,2014,11083,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,CZ,Czechia,2015,19931,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,CZ,Czechia,2016,23095,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,CZ,Czechia,2017,23327,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,CZ,Czechia,2018,35529,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,CZ,Czechia,2019,66440,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,CZ,Czechia,2020,29217,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,CZ,Czechia,2021,41592,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,CZ,Czechia,2022,24592,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,CZ,Czechia,2023,13688,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,CZ,Czechia,2024,16325,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,DE,Germany,2008,20297,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,DE,Germany,2009,16667,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,DE,Germany,2010,16540,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,DE,Germany,2011,18659,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,DE,Germany,2012,27338,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,DE,Germany,2013,27788,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,DE,Germany,2014,29275,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,DE,Germany,2015,13451,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,DE,Germany,2016,39552,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,DE,Germany,2017,52915,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,DE,Germany,2018,68342,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,DE,Germany,2019,72635,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,DE,Germany,2020,51023,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,DE,Germany,2021,60063,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,DE,Germany,2022,96865,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,DE,Germany,2023,102411,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,DE,Germany,2024,77149,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2008,15609,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2009,16383,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2010,9692,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2011,5568,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2012,1037,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2013,1226,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2014,2190,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2015,1111,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2016,2133,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2017,2022,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2018,2861,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2019,3133,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2020,1632,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2021,2193,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2022,5649,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2023,11838,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2024,22290,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2008,96319,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2009,102736,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2010,79315,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2011,86468,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2012,63713,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2013,49525,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2014,42873,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2015,41566,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2016,38154,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2017,42672,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2018,58433,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2019,63267,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2020,81158,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2021,88119,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2022,140034,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2023,128844,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2024,95735,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2013,425436,True,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2014,456193,True,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2015,589099,True,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2016,736930,True,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2017,904080,True,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2018,984031,True,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2019,1202233,True,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2020,935232,True,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2021,1362306,True,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2022,1265871,True,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2023,1275215,True,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,EU27_2020,European Union - 27 countries (from 2020),2024,1115986,True,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,EU28,European Union - 28 countries (2013-2020),2013,533988,True,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,EU28,European Union - 28 countries (2013-2020),2014,572900,True,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,EU28,European Union - 28 countries (2013-2020),2015,707179,True,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,EU28,European Union - 28 countries (2013-2020),2016,854006,True,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,EU28,European Union - 28 countries (2013-2020),2017,1008292,True,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,EU28,European Union - 28 countries (2013-2020),2018,1092181,True,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,EU28,European Union - 28 countries (2013-2020),2019,1197786,True,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,FR,France,2008,21784,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,FR,France,2009,20635,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,FR,France,2010,18799,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,FR,France,2011,18335,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,FR,France,2012,15827,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,FR,France,2013,18244,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,FR,France,2014,19428,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,FR,France,2015,21003,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,FR,France,2016,23275,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,FR,France,2017,27835,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,FR,France,2018,33993,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,FR,France,2019,39652,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,FR,France,2020,27354,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,FR,France,2021,38060,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,FR,France,2022,55247,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,FR,France,2023,58762,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,FR,France,2024,58603,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,HR,Croatia,2013,599,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,HR,Croatia,2014,609,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,HR,Croatia,2015,790,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,HR,Croatia,2016,2634,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,HR,Croatia,2017,6987,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,HR,Croatia,2018,23754,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,HR,Croatia,2019,46587,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,HR,Croatia,2020,31816,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,HR,Croatia,2021,30056,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,HR,Croatia,2022,53471,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,HR,Croatia,2023,77541,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,HR,Croatia,2024,85574,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2008,272791,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2009,235966,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2010,359051,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2011,119342,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2012,66742,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2013,80726,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2014,53327,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2015,17370,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2016,9389,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2017,8409,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2018,13877,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2019,11069,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2020,10243,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2021,50597,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2022,66791,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2023,38103,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2024,39090,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2013,96,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2014,103,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2015,104,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2016,99,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2017,104,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2018,109,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2019,120,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2020,105,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2021,137,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2022,124,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2023,110,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2024,93,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2008,11613,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2009,10433,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2010,10448,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2011,10961,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2012,10921,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2013,12673,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2014,11780,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2015,13308,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2016,14621,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2017,17744,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2018,20885,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2019,22030,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2020,13345,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2021,20769,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2022,32123,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2023,27439,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2024,23415,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2008,18653,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2009,11123,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2010,86839,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2011,76525,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2012,97031,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2013,141668,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2014,206279,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2015,375342,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2016,493960,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2017,596916,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2018,533646,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2019,625120,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2020,502342,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2021,790070,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2022,447225,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2023,427162,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2024,337874,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2008,25286,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2009,18275,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2010,10869,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2011,7276,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2012,5917,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2013,6394,False,False
EMP,Employment reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2014,6409,False,False
